t,I,S,R
32.68,67.1067,36.9436,895.95
32.69,67.0476,36.9686,895.984
32.7,66.9886,36.9936,896.018
32.71,66.9296,37.0186,896.052
32.72,66.8707,37.0436,896.086
32.73,66.8119,37.0686,896.12
32.74,66.7532,37.0936,896.153
32.75,66.6945,37.1186,896.187
32.76,66.6359,37.1436,896.221
32.77,66.5773,37.1687,896.254
32.78,66.5189,37.1937,896.287
32.79,66.4605,37.2187,896.321
32.8,66.4021,37.2438,896.354
32.81,66.3438,37.2689,896.387
32.82,66.2856,37.2939,896.42
32.83,66.2275,37.319,896.453
32.84,66.1694,37.3441,896.486
32.85,66.1114,37.3692,896.519
32.86,66.0535,37.3943,896.552
32.87,65.9956,37.4194,896.585
32.88,65.9378,37.4445,896.618
32.89,65.8801,37.4696,896.65
32.9,65.8224,37.4947,896.683
32.91,65.7648,37.5199,896.715
32.92,65.7073,37.545,896.748
32.93,65.6498,37.5701,896.78
32.94,65.5924,37.5953,896.812
32.95,65.5351,37.6204,896.844
32.96,65.4778,37.6456,896.877
32.97,65.4206,37.6708,896.909
32.98,65.3635,37.696,896.941
32.99,65.3065,37.7211,896.972
33,65.2495,37.7463,897.004
33.01,65.1925,37.7715,897.036
33.02,65.1357,37.7967,897.068
33.03,65.0789,37.822,897.099
33.04,65.0221,37.8472,897.131
33.05,64.9655,37.8724,897.162
33.06,64.9088,37.8976,897.194
33.07,64.8523,37.9229,897.225
33.08,64.7958,37.9481,897.256
33.09,64.7394,37.9734,897.287
33.1,64.6831,37.9986,897.318
33.11,64.6268,38.0239,897.349
33.12,64.5706,38.0492,897.38
33.13,64.5145,38.0745,897.411
33.14,64.4584,38.0998,897.442
33.15,64.4024,38.125,897.473
33.16,64.3464,38.1503,897.503
33.17,64.2905,38.1757,897.534
33.18,64.2347,38.201,897.564
33.19,64.179,38.2263,897.595
33.2,64.1233,38.2516,897.625
33.21,64.0676,38.277,897.655
33.22,64.0121,38.3023,897.686
33.23,63.9566,38.3276,897.716
33.24,63.9012,38.353,897.746
33.25,63.8458,38.3784,897.776
33.26,63.7905,38.4037,897.806
33.27,63.7352,38.4291,897.836
33.28,63.6801,38.4545,897.865
33.29,63.625,38.4799,897.895
33.3,63.5699,38.5053,897.925
33.31,63.5149,38.5307,897.954
33.32,63.46,38.5561,897.984
33.33,63.4051,38.5815,898.013
33.34,63.3503,38.6069,898.043
33.35,63.2956,38.6323,898.072
33.36,63.2409,38.6578,898.101
33.37,63.1863,38.6832,898.13
33.38,63.1318,38.7087,898.16
33.39,63.0773,38.7341,898.189
33.4,63.0229,38.7596,898.217
33.41,62.9686,38.7851,898.246
33.42,62.9143,38.8105,898.275
33.43,62.86,38.836,898.304
33.44,62.8059,38.8615,898.333
33.45,62.7518,38.887,898.361
33.46,62.6977,38.9125,898.39
33.47,62.6438,38.938,898.418
33.48,62.5899,38.9635,898.447
33.49,62.536,38.989,898.475
33.5,62.4822,39.0146,898.503
33.51,62.4285,39.0401,898.531
33.52,62.3748,39.0656,898.56
33.53,62.3212,39.0912,898.588
33.54,62.2677,39.1168,898.616
33.55,62.2142,39.1423,898.643
33.56,62.1608,39.1679,898.671
33.57,62.1074,39.1935,898.699
33.58,62.0542,39.219,898.727
33.59,62.0009,39.2446,898.754
33.6,61.9478,39.2702,898.782
33.61,61.8946,39.2958,898.81
33.62,61.8416,39.3214,898.837
33.63,61.7886,39.347,898.864
33.64,61.7357,39.3727,898.892
33.65,61.6828,39.3983,898.919
33.66,61.63,39.4239,898.946
33.67,61.5773,39.4496,898.973
33.68,61.5246,39.4752,899
33.69,61.472,39.5009,899.027
33.7,61.4194,39.5265,899.054
33.71,61.3669,39.5522,899.081
33.72,61.3145,39.5779,899.108
33.73,61.2621,39.6035,899.134
33.74,61.2098,39.6292,899.161
33.75,61.1575,39.6549,899.188
33.76,61.1054,39.6806,899.214
33.77,61.0532,39.7063,899.24
33.78,61.0011,39.732,899.267
33.79,60.9491,39.7577,899.293
33.8,60.8972,39.7835,899.319
33.81,60.8453,39.8092,899.346
33.82,60.7934,39.8349,899.372
33.83,60.7417,39.8607,899.398
33.84,60.69,39.8864,899.424
33.85,60.6383,39.9122,899.45
33.86,60.5867,39.9379,899.475
33.87,60.5352,39.9637,899.501
33.88,60.4837,39.9895,899.527
33.89,60.4323,40.0153,899.552
33.9,60.3809,40.0411,899.578
33.91,60.3296,40.0668,899.604
33.92,60.2784,40.0926,899.629
33.93,60.2272,40.1185,899.654
33.94,60.1761,40.1443,899.68
33.95,60.125,40.1701,899.705
33.96,60.074,40.1959,899.73
33.97,60.0231,40.2217,899.755
33.98,59.9722,40.2476,899.78
33.99,59.9213,40.2734,899.805
34,59.8706,40.2993,899.83
34.01,59.8199,40.3251,899.855
34.02,59.7692,40.351,899.88
34.03,59.7186,40.3769,899.905
34.04,59.6681,40.4028,899.929
34.05,59.6176,40.4286,899.954
34.06,59.5672,40.4545,899.978
34.07,59.5168,40.4804,900.003
34.08,59.4665,40.5063,900.027
34.09,59.4163,40.5322,900.051
34.1,59.3661,40.5581,900.076
34.11,59.316,40.5841,900.1
34.12,59.2659,40.61,900.124
34.13,59.2159,40.6359,900.148
34.14,59.1659,40.6619,900.172
34.15,59.116,40.6878,900.196
34.16,59.0662,40.7138,900.22
34.17,59.0164,40.7397,900.244
34.18,58.9667,40.7657,900.268
34.19,58.917,40.7917,900.291
34.2,58.8674,40.8176,900.315
34.21,58.8178,40.8436,900.339
34.22,58.7683,40.8696,900.362
34.23,58.7189,40.8956,900.385
34.24,58.6695,40.9216,900.409
34.25,58.6202,40.9476,900.432
34.26,58.5709,40.9736,900.455
34.27,58.5217,40.9997,900.479
34.28,58.4725,41.0257,900.502
34.29,58.4234,41.0517,900.525
34.3,58.3744,41.0778,900.548
34.31,58.3254,41.1038,900.571
34.32,58.2765,41.1299,900.594
34.33,58.2276,41.1559,900.616
34.34,58.1788,41.182,900.639
34.35,58.13,41.2081,900.662
34.36,58.0813,41.2341,900.685
34.37,58.0326,41.2602,900.707
34.38,57.984,41.2863,900.73
34.39,57.9355,41.3124,900.752
34.4,57.887,41.3385,900.774
34.41,57.8386,41.3646,900.797
34.42,57.7902,41.3907,900.819
34.43,57.7419,41.4169,900.841
34.44,57.6936,41.443,900.863
34.45,57.6454,41.4691,900.885
34.46,57.5973,41.4953,900.907
34.47,57.5492,41.5214,900.929
34.48,57.5011,41.5476,900.951
34.49,57.4531,41.5737,900.973
34.5,57.4052,41.5999,900.995
34.51,57.3573,41.626,901.017
34.52,57.3095,41.6522,901.038
34.53,57.2618,41.6784,901.06
34.54,57.214,41.7046,901.081
34.55,57.1664,41.7308,901.103
34.56,57.1188,41.757,901.124
34.57,57.0712,41.7832,901.146
34.58,57.0237,41.8094,901.167
34.59,56.9763,41.8356,901.188
34.6,56.9289,41.8618,901.209
34.61,56.8816,41.8881,901.23
34.62,56.8343,41.9143,901.251
34.63,56.7871,41.9406,901.272
34.64,56.7399,41.9668,901.293
34.65,56.6928,41.9931,901.314
34.66,56.6458,42.0193,901.335
34.67,56.5988,42.0456,901.356
34.68,56.5518,42.0719,901.376
34.69,56.5049,42.0981,901.397
34.7,56.4581,42.1244,901.418
34.71,56.4113,42.1507,901.438
34.72,56.3645,42.177,901.458
34.73,56.3178,42.2033,901.479
34.74,56.2712,42.2296,901.499
34.75,56.2246,42.2559,901.519
34.76,56.1781,42.2823,901.54
34.77,56.1317,42.3086,901.56
34.78,56.0852,42.3349,901.58
34.79,56.0389,42.3613,901.6
34.8,55.9926,42.3876,901.62
34.81,55.9463,42.414,901.64
34.82,55.9001,42.4403,901.66
34.83,55.854,42.4667,901.679
34.84,55.8079,42.493,901.699
34.85,55.7618,42.5194,901.719
34.86,55.7158,42.5458,901.738
34.87,55.6699,42.5722,901.758
34.88,55.624,42.5986,901.777
34.89,55.5782,42.625,901.797
34.9,55.5324,42.6514,901.816
34.91,55.4866,42.6778,901.836
34.92,55.441,42.7042,901.855
34.93,55.3953,42.7306,901.874
34.94,55.3498,42.7571,901.893
34.95,55.3042,42.7835,901.912
34.96,55.2588,42.8099,901.931
34.97,55.2134,42.8364,901.95
34.98,55.168,42.8628,901.969
34.99,55.1227,42.8893,901.988
35,55.0774,42.9158,902.007
35.01,55.0322,42.9422,902.026
35.02,54.987,42.9687,902.044
35.03,54.9419,42.9952,902.063
35.04,54.8969,43.0217,902.081
35.05,54.8519,43.0482,902.1
35.06,54.8069,43.0747,902.118
35.07,54.762,43.1012,902.137
35.08,54.7172,43.1277,902.155
35.09,54.6724,43.1542,902.173
35.1,54.6276,43.1807,902.192
35.11,54.5829,43.2072,902.21
35.12,54.5383,43.2338,902.228
35.13,54.4937,43.2603,902.246
35.14,54.4492,43.2869,902.264
35.15,54.4047,43.3134,902.282
35.16,54.3602,43.34,902.3
35.17,54.3158,43.3665,902.318
35.18,54.2715,43.3931,902.335
35.19,54.2272,43.4197,902.353
35.2,54.183,43.4463,902.371
35.21,54.1388,43.4728,902.388
35.22,54.0946,43.4994,902.406
35.23,54.0506,43.526,902.423
35.24,54.0065,43.5526,902.441
35.25,53.9625,43.5792,902.458
35.26,53.9186,43.6059,902.476
35.27,53.8747,43.6325,902.493
35.28,53.8309,43.6591,902.51
35.29,53.7871,43.6857,902.527
35.3,53.7433,43.7124,902.544
35.31,53.6997,43.739,902.561
35.32,53.656,43.7657,902.578
35.33,53.6124,43.7923,902.595
35.34,53.5689,43.819,902.612
35.35,53.5254,43.8457,902.629
35.36,53.482,43.8723,902.646
35.37,53.4386,43.899,902.662
35.38,53.3952,43.9257,902.679
35.39,53.352,43.9524,902.696
35.4,53.3087,43.9791,902.712
35.41,53.2655,44.0058,902.729
35.42,53.2224,44.0325,902.745
35.43,53.1793,44.0592,902.762
35.44,53.1362,44.0859,902.778
35.45,53.0932,44.1126,902.794
35.46,53.0503,44.1394,902.81
35.47,53.0074,44.1661,902.826
35.48,52.9646,44.1928,902.843
35.49,52.9218,44.2196,902.859
35.5,52.879,44.2463,902.875
35.51,52.8363,44.2731,902.891
35.52,52.7937,44.2999,902.906
35.53,52.751,44.3266,902.922
35.54,52.7085,44.3534,902.938
35.55,52.666,44.3802,902.954
35.56,52.6235,44.407,902.97
35.57,52.5811,44.4338,902.985
35.58,52.5388,44.4606,903.001
35.59,52.4964,44.4874,903.016
35.6,52.4542,44.5142,903.032
35.61,52.412,44.541,903.047
35.62,52.3698,44.5678,903.062
35.63,52.3277,44.5946,903.078
35.64,52.2856,44.6215,903.093
35.65,52.2436,44.6483,903.108
35.66,52.2016,44.6751,903.123
35.67,52.1597,44.702,903.138
35.68,52.1178,44.7288,903.153
35.69,52.0759,44.7557,903.168
35.7,52.0341,44.7826,903.183
35.71,51.9924,44.8094,903.198
35.72,51.9507,44.8363,903.213
35.73,51.9091,44.8632,903.228
35.74,51.8675,44.8901,903.242
35.75,51.8259,44.917,903.257
35.76,51.7844,44.9439,903.272
35.77,51.743,44.9708,903.286
35.78,51.7015,44.9977,903.301
35.79,51.6602,45.0246,903.315
35.8,51.6189,45.0515,903.33
35.81,51.5776,45.0784,903.344
35.82,51.5364,45.1054,903.358
35.83,51.4952,45.1323,903.372
35.84,51.4541,45.1592,903.387
35.85,51.413,45.1862,903.401
35.86,51.372,45.2131,903.415
35.87,51.331,45.2401,903.429
35.88,51.29,45.2671,903.443
35.89,51.2491,45.294,903.457
35.9,51.2083,45.321,903.471
35.91,51.1675,45.348,903.485
35.92,51.1267,45.375,903.498
35.93,51.086,45.402,903.512
35.94,51.0454,45.429,903.526
35.95,51.0047,45.456,903.539
35.96,50.9642,45.483,903.553
35.97,50.9236,45.51,903.566
35.98,50.8832,45.537,903.58
35.99,50.8427,45.564,903.593
36,50.8023,45.591,903.607
36.01,50.762,45.6181,903.62
36.02,50.7217,45.6451,903.633
36.03,50.6815,45.6722,903.646
36.04,50.6412,45.6992,903.66
36.05,50.6011,45.7263,903.673
36.06,50.561,45.7533,903.686
36.07,50.5209,45.7804,903.699
36.08,50.4809,45.8075,903.712
36.09,50.4409,45.8345,903.725
36.1,50.401,45.8616,903.737
36.11,50.3611,45.8887,903.75
36.12,50.3213,45.9158,903.763
36.13,50.2815,45.9429,903.776
36.14,50.2417,45.97,903.788
36.15,50.202,45.9971,903.801
36.16,50.1623,46.0242,903.813
36.17,50.1227,46.0514,903.826
36.18,50.0831,46.0785,903.838
36.19,50.0436,46.1056,903.851
36.2,50.0041,46.1327,903.863
36.21,49.9647,46.1599,903.875
36.22,49.9253,46.187,903.888
36.23,49.886,46.2142,903.9
36.24,49.8467,46.2413,903.912
36.25,49.8074,46.2685,903.924
36.26,49.7682,46.2957,903.936
36.27,49.729,46.3228,903.948
36.28,49.6899,46.35,903.96
36.29,49.6508,46.3772,903.972
36.3,49.6118,46.4044,903.984
36.31,49.5728,46.4316,903.996
36.32,49.5338,46.4588,904.007
36.33,49.4949,46.486,904.019
36.34,49.4561,46.5132,904.031
36.35,49.4173,46.5404,904.042
36.36,49.3785,46.5676,904.054
36.37,49.3398,46.5949,904.065
36.38,49.3011,46.6221,904.077
36.39,49.2624,46.6493,904.088
36.4,49.2238,46.6766,904.1
36.41,49.1853,46.7038,904.111
36.42,49.1468,46.7311,904.122
36.43,49.1083,46.7583,904.133
36.44,49.0699,46.7856,904.145
36.45,49.0315,46.8129,904.156
36.46,48.9932,46.8401,904.167
36.47,48.9549,46.8674,904.178
36.48,48.9166,46.8947,904.189
36.49,48.8784,46.922,904.2
