t,I,S,R
83.3,35.1094,241.96,722.931
83.4,35.0528,241.868,723.079
83.5,34.9956,241.78,723.224
83.6,34.938,241.696,723.366
83.7,34.8798,241.615,723.505
83.8,34.8212,241.538,723.641
83.9,34.7622,241.465,723.773
84,34.7027,241.395,723.902
84.1,34.6429,241.329,724.028
84.2,34.5828,241.267,724.15
84.3,34.5223,241.208,724.269
84.4,34.4615,241.153,724.385
84.5,34.4005,241.101,724.498
84.6,34.3392,241.053,724.607
84.7,34.2777,241.009,724.713
84.8,34.216,240.968,724.816
84.9,34.1542,240.93,724.916
85,34.0922,240.896,725.012
85.1,34.0301,240.865,725.104
85.2,33.9679,240.838,725.194
85.3,33.9056,240.814,725.28
85.4,33.8433,240.794,725.363
85.5,33.781,240.776,725.443
85.6,33.7187,240.762,725.519
85.7,33.6564,240.752,725.592
85.8,33.5942,240.744,725.662
85.9,33.532,240.74,725.728
86,33.4699,240.739,725.791
86.1,33.408,240.741,725.851
86.2,33.3461,240.746,725.908
86.3,33.2845,240.754,725.961
86.4,33.223,240.765,726.012
86.5,33.1617,240.779,726.059
86.6,33.1006,240.797,726.103
86.7,33.0397,240.817,726.144
86.8,32.9791,240.84,726.181
86.9,32.9187,240.865,726.216
87,32.8587,240.894,726.247
87.1,32.7989,240.925,726.276
87.2,32.7395,240.959,726.301
87.3,32.6803,240.996,726.324
87.4,32.6216,241.035,726.343
87.5,32.5632,241.077,726.359
87.6,32.5052,241.122,726.373
87.7,32.4476,241.169,726.383
87.8,32.3904,241.219,726.391
87.9,32.3336,241.271,726.396
88,32.2773,241.325,726.398
88.1,32.2214,241.382,726.397
88.2,32.166,241.441,726.393
88.3,32.111,241.502,726.387
88.4,32.0566,241.566,726.377
88.5,32.0026,241.632,726.366
88.6,31.9492,241.7,726.351
88.7,31.8963,241.77,726.334
88.8,31.8439,241.842,726.314
88.9,31.7921,241.916,726.292
89,31.7409,241.992,726.267
89.1,31.6902,242.07,726.24
89.2,31.6401,242.15,726.21
89.3,31.5905,242.232,726.178
89.4,31.5416,242.315,726.143
89.5,31.4933,242.401,726.106
89.6,31.4456,242.488,726.067
89.7,31.3985,242.577,726.025
89.8,31.3521,242.667,725.981
89.9,31.3062,242.759,725.935
90,31.2611,242.852,725.887
90.1,31.2165,242.947,725.836
90.2,31.1727,243.044,725.784
90.3,31.1295,243.141,725.729
90.4,31.0869,243.24,725.673
90.5,31.0451,243.341,725.614
90.6,31.0039,243.443,725.553
90.7,30.9634,243.546,725.491
90.8,30.9236,243.65,725.427
90.9,30.8845,243.755,725.36
91,30.8462,243.861,725.292
91.1,30.8085,243.969,725.223
91.2,30.7715,244.077,725.151
91.3,30.7352,244.187,725.078
91.4,30.6997,244.297,725.003
91.5,30.6648,244.408,724.927
91.6,30.6307,244.52,724.849
91.7,30.5973,244.633,724.77
91.8,30.5647,244.747,724.689
91.9,30.5328,244.861,724.606
92,30.5016,244.976,724.523
92.1,30.4711,245.092,724.437
92.2,30.4414,245.208,724.351
92.3,30.4124,245.325,724.263
92.4,30.3841,245.442,724.174
92.5,30.3566,245.559,724.084
92.6,30.3299,245.678,723.993
92.7,30.3038,245.796,723.9
92.8,30.2785,245.915,723.806
92.9,30.254,246.034,723.712
93,30.2302,246.154,723.616
93.1,30.2071,246.273,723.52
93.2,30.1848,246.393,723.422
93.3,30.1632,246.513,723.324
93.4,30.1424,246.633,723.224
93.5,30.1222,246.754,723.124
93.6,30.1029,246.874,723.023
93.7,30.0842,246.994,722.922
93.8,30.0663,247.114,722.819
93.9,30.0492,247.234,722.717
94,30.0327,247.354,722.613
94.1,30.017,247.474,722.509
94.2,30.0021,247.594,722.404
94.3,29.9878,247.713,722.299
94.4,29.9743,247.832,722.193
94.5,29.9615,247.951,722.087
94.6,29.9494,248.07,721.981
94.7,29.938,248.188,721.874
94.8,29.9273,248.306,721.767
94.9,29.9174,248.424,721.659
95,29.9081,248.54,721.551
95.1,29.8996,248.657,721.443
95.2,29.8917,248.773,721.335
95.3,29.8845,248.888,721.227
95.4,29.8781,249.003,721.119
95.5,29.8723,249.117,721.01
95.6,29.8672,249.231,720.902
95.7,29.8628,249.344,720.793
95.8,29.859,249.456,720.685
95.9,29.856,249.568,720.577
96,29.8535,249.678,720.468
96.1,29.8518,249.788,720.36
96.2,29.8507,249.897,720.252
96.3,29.8502,250.006,720.144
96.4,29.8504,250.113,720.037
96.5,29.8513,250.219,719.929
96.6,29.8527,250.325,719.822
96.7,29.8548,250.43,719.716
96.8,29.8576,250.533,719.609
96.9,29.8609,250.636,719.503
97,29.8649,250.738,719.398
97.1,29.8694,250.838,719.292
97.2,29.8746,250.938,719.188
97.3,29.8803,251.036,719.084
97.4,29.8867,251.133,718.98
97.5,29.8936,251.23,718.877
97.6,29.9011,251.325,718.774
97.7,29.9092,251.418,718.672
97.8,29.9178,251.511,718.571
97.9,29.927,251.602,718.471
98,29.9367,251.693,718.371
98.1,29.947,251.782,718.271
98.2,29.9578,251.869,718.173
98.3,29.9691,251.956,718.075
98.4,29.981,252.041,717.978
98.5,29.9933,252.124,717.882
98.6,30.0062,252.207,717.787
98.7,30.0196,252.288,717.693
98.8,30.0334,252.367,717.599
98.9,30.0478,252.446,717.507
99,30.0626,252.522,717.415
99.1,30.0779,252.598,717.324
99.2,30.0936,252.672,717.234
99.3,30.1098,252.744,717.146
99.4,30.1264,252.816,717.058
99.5,30.1435,252.885,716.971
99.6,30.161,252.953,716.886
99.7,30.1789,253.02,716.801
99.8,30.1973,253.085,716.717
99.9,30.216,253.149,716.635
100,30.2351,253.211,716.554
100.1,30.2546,253.272,716.474
100.2,30.2745,253.331,716.395
100.3,30.2948,253.388,716.317
100.4,30.3154,253.444,716.24
100.5,30.3364,253.499,716.165
100.6,30.3577,253.552,716.091
100.7,30.3794,253.603,716.018
100.8,30.4013,253.653,715.946
100.9,30.4236,253.701,715.876
101,30.4462,253.747,715.806
101.1,30.4691,253.792,715.739
101.2,30.4923,253.836,715.672
101.3,30.5157,253.878,715.607
101.4,30.5395,253.918,715.543
101.5,30.5635,253.956,715.48
101.6,30.5877,253.993,715.419
101.7,30.6122,254.029,715.359
101.8,30.6369,254.063,715.3
101.9,30.6619,254.095,715.243
102,30.6871,254.126,715.187
102.1,30.7124,254.155,715.133
102.2,30.738,254.182,715.08
102.3,30.7637,254.208,715.028
102.4,30.7897,254.232,714.978
102.5,30.8158,254.255,714.929
102.6,30.8421,254.276,714.882
102.7,30.8685,254.296,714.836
102.8,30.895,254.314,714.791
102.9,30.9217,254.33,714.748
103,30.9485,254.345,714.706
103.1,30.9754,254.359,714.666
103.2,31.0025,254.37,714.627
103.3,31.0296,254.381,714.59
103.4,31.0568,254.389,714.554
103.5,31.0841,254.397,714.519
103.6,31.1114,254.402,714.486
103.7,31.1388,254.407,714.454
103.8,31.1663,254.409,714.424
103.9,31.1938,254.411,714.395
104,31.2213,254.411,714.368
104.1,31.2489,254.409,714.342
104.2,31.2764,254.406,714.318
104.3,31.304,254.401,714.295
104.4,31.3315,254.395,714.273
104.5,31.3591,254.388,714.253
104.6,31.3866,254.379,714.234
104.7,31.4141,254.369,714.217
104.8,31.4415,254.358,714.201
104.9,31.4689,254.345,714.186
105,31.4962,254.33,714.173
105.1,31.5235,254.315,714.162
105.2,31.5506,254.298,714.151
105.3,31.5777,254.28,714.142
105.4,31.6048,254.261,714.135
105.5,31.6317,254.24,714.128
105.6,31.6584,254.218,714.124
105.7,31.6851,254.195,714.12
105.8,31.7117,254.17,714.118
105.9,31.7381,254.145,714.117
106,31.7644,254.118,714.118
106.1,31.7905,254.09,714.119
106.2,31.8164,254.061,714.122
106.3,31.8422,254.031,714.127
106.4,31.8679,254,714.132
106.5,31.8933,253.967,714.139
106.6,31.9186,253.934,714.148
106.7,31.9436,253.899,714.157
106.8,31.9685,253.864,714.168
106.9,31.9931,253.827,714.179
107,32.0176,253.79,714.192
107.1,32.0418,253.752,714.207
107.2,32.0658,253.712,714.222
107.3,32.0895,253.672,714.239
107.4,32.113,253.631,714.256
107.5,32.1363,253.588,714.275
107.6,32.1593,253.545,714.295
107.7,32.182,253.502,714.316
107.8,32.2045,253.457,714.339
107.9,32.2267,253.412,714.362
108,32.2486,253.365,714.386
108.1,32.2702,253.318,714.411
108.2,32.2916,253.271,714.438
108.3,32.3126,253.222,714.465
108.4,32.3334,253.173,714.493
108.5,32.3538,253.123,714.523
108.6,32.3739,253.073,714.553
108.7,32.3937,253.022,714.584
108.8,32.4132,252.97,714.616
108.9,32.4324,252.918,714.649
109,32.4513,252.866,714.683
109.1,32.4698,252.812,714.718
109.2,32.488,252.759,714.754
109.3,32.5058,252.704,714.79
109.4,32.5233,252.65,714.827
109.5,32.5404,252.594,714.865
109.6,32.5572,252.539,714.904
109.7,32.5737,252.483,714.944
109.8,32.5897,252.426,714.984
109.9,32.6055,252.37,715.025
110,32.6208,252.313,715.066
110.1,32.6358,252.255,715.109
110.2,32.6505,252.198,715.152
110.3,32.6647,252.14,715.195
110.4,32.6786,252.082,715.24
110.5,32.6921,252.024,715.284
110.6,32.7052,251.965,715.33
110.7,32.718,251.906,715.376
110.8,32.7304,251.847,715.422
110.9,32.7424,251.788,715.469
111,32.754,251.729,715.517
111.1,32.7652,251.67,715.565
111.2,32.7761,251.611,715.613
111.3,32.7865,251.552,715.662
111.4,32.7966,251.492,715.711
111.5,32.8063,251.433,715.761
111.6,32.8156,251.374,715.811
111.7,32.8245,251.315,715.861
111.8,32.833,251.255,715.912
111.9,32.8412,251.196,715.963
112,32.8489,251.137,716.014
112.1,32.8563,251.078,716.065
112.2,32.8633,251.02,716.117
112.3,32.8699,250.961,716.169
112.4,32.8761,250.903,716.221
112.5,32.882,250.844,716.274
112.6,32.8874,250.786,716.326
112.7,32.8925,250.728,716.379
112.8,32.8972,250.671,716.432
112.9,32.9015,250.614,716.485
113,32.9055,250.557,716.538
113.1,32.909,250.5,716.591
113.2,32.9122,250.443,716.644
113.3,32.915,250.387,716.698
113.4,32.9175,250.332,716.751
113.5,32.9196,250.276,716.804
113.6,32.9213,250.221,716.857
113.7,32.9227,250.167,716.91
113.8,32.9237,250.113,716.964
113.9,32.9243,250.059,717.017
114,32.9246,250.006,717.07
114.1,32.9246,249.953,717.123
114.2,32.9242,249.901,717.175
114.3,32.9234,249.849,717.228
114.4,32.9224,249.797,717.28
114.5,32.9209,249.746,717.333
114.6,32.9192,249.696,717.385
114.7,32.9171,249.646,717.437
114.8,32.9147,249.597,717.488
114.9,32.912,249.548,717.54
115,32.9089,249.5,717.591
115.1,32.9055,249.453,717.642
115.2,32.9019,249.406,717.692
115.3,32.8979,249.36,717.743
115.4,32.8936,249.314,717.793
115.5,32.889,249.269,717.842
115.6,32.8841,249.224,717.892
115.7,32.8789,249.181,717.941
115.8,32.8735,249.137,717.989
115.9,32.8677,249.095,718.037
116,32.8617,249.053,718.085
116.1,32.8554,249.012,718.132
116.2,32.8489,248.972,718.179
116.3,32.842,248.932,718.226
116.4,32.835,248.893,718.272
116.5,32.8276,248.855,718.318
116.6,32.82,248.817,718.363
116.7,32.8122,248.78,718.408
116.8,32.8041,248.744,718.452
116.9,32.7958,248.709,718.495
117,32.7873,248.674,718.539
117.1,32.7786,248.64,718.581
117.2,32.7696,248.607,718.623
117.3,32.7604,248.575,718.665
117.4,32.751,248.543,718.706
117.5,32.7414,248.512,718.746
117.6,32.7316,248.482,718.786
117.7,32.7217,248.453,718.825
117.8,32.7115,248.424,718.864
117.9,32.7011,248.397,718.902
118,32.6906,248.37,718.94
118.1,32.6799,248.343,718.977
118.2,32.669,248.318,719.013
118.3,32.658,248.293,719.049
118.4,32.6468,248.27,719.084
118.5,32.6355,248.247,719.118
118.6,32.624,248.224,719.152
118.7,32.6124,248.203,719.185
118.8,32.6006,248.182,719.217
118.9,32.5887,248.162,719.249
119,32.5767,248.143,719.28
119.1,32.5646,248.125,719.31
119.2,32.5524,248.107,719.34
119.3,32.54,248.091,719.369
119.4,32.5276,248.075,719.398
119.5,32.515,248.06,719.425
119.6,32.5024,248.045,719.452
119.7,32.4896,248.032,719.479
119.8,32.4768,248.019,719.504
119.9,32.4639,248.007,719.529
120,32.451,247.996,719.553
120.1,32.438,247.985,719.577
120.2,32.4249,247.975,719.6
120.3,32.4117,247.966,719.622
120.4,32.3985,247.958,719.643
120.5,32.3853,247.951,719.664
120.6,32.372,247.944,719.684
120.7,32.3587,247.938,719.703
120.8,32.3453,247.933,719.722
120.9,32.332,247.928,719.74
121,32.3186,247.925,719.757
121.1,32.3051,247.922,719.773
121.2,32.2917,247.919,719.789
121.3,32.2783,247.918,719.804
121.4,32.2648,247.917,719.818
121.5,32.2514,247.917,719.832
121.6,32.2379,247.917,719.845
121.7,32.2245,247.918,719.857
121.8,32.2111,247.92,719.869
121.9,32.1977,247.923,719.88
122,32.1843,247.926,719.89
122.1,32.171,247.93,719.899
122.2,32.1577,247.934,719.908
122.3,32.1444,247.94,719.916
122.4,32.1312,247.945,719.923
122.5,32.118,247.952,719.93
122.6,32.1048,247.959,719.936
122.7,32.0917,247.967,719.942
122.8,32.0787,247.975,719.946
122.9,32.0657,247.984,719.95
123,32.0528,247.994,719.954
123.1,32.04,248.004,719.956
123.2,32.0272,248.014,719.958
123.3,32.0145,248.026,719.96
123.4,32.0019,248.037,719.961
123.5,31.9893,248.05,719.961
123.6,31.9769,248.063,719.96
123.7,31.9645,248.076,719.959
123.8,31.9522,248.09,719.958
123.9,31.9401,248.104,719.955
124,31.928,248.119,719.953
124.1,31.916,248.135,719.949
124.2,31.9041,248.151,719.945
124.3,31.8924,248.167,719.94
124.4,31.8807,248.184,719.935
124.5,31.8691,248.202,719.929
124.6,31.8577,248.219,719.923
124.7,31.8464,248.238,719.916
124.8,31.8352,248.256,719.909
124.9,31.8241,248.275,719.901
125,31.8132,248.295,719.892
125.1,31.8024,248.315,719.883
125.2,31.7917,248.335,719.873
125.3,31.7811,248.356,719.863
125.4,31.7707,248.377,719.853
125.5,31.7604,248.398,719.842
125.6,31.7503,248.42,719.83
125.7,31.7403,248.442,719.818
125.8,31.7304,248.464,719.805
125.9,31.7207,248.487,719.792
126,31.7112,248.51,719.779
126.1,31.7018,248.533,719.765
126.2,31.6925,248.557,719.751
126.3,31.6834,248.581,719.736
126.4,31.6744,248.605,719.721
126.5,31.6656,248.629,719.705
126.6,31.657,248.654,719.689
126.7,31.6485,248.679,719.673
126.8,31.6402,248.704,719.656
126.9,31.632,248.729,719.639
127,31.624,248.755,719.621
127.1,31.6162,248.781,719.603
127.2,31.6085,248.806,719.585
127.3,31.601,248.832,719.566
127.4,31.5937,248.859,719.548
127.5,31.5865,248.885,719.528
127.6,31.5795,248.912,719.509
127.7,31.5727,248.938,719.489
127.8,31.566,248.965,719.469
127.9,31.5595,248.992,719.448
128,31.5532,249.019,719.428
128.1,31.5471,249.046,719.407
128.2,31.5411,249.073,719.385
128.3,31.5353,249.101,719.364
128.4,31.5297,249.128,719.342
128.5,31.5242,249.155,719.32
128.6,31.5189,249.183,719.298
128.7,31.5138,249.21,719.276
128.8,31.5089,249.238,719.253
128.9,31.5042,249.265,719.23
129,31.4996,249.293,719.207
129.1,31.4952,249.321,719.184
129.2,31.4909,249.348,719.161
129.3,31.4869,249.376,719.137
129.4,31.483,249.403,719.114
129.5,31.4793,249.431,719.09
129.6,31.4757,249.458,719.066
129.7,31.4724,249.485,719.042
129.8,31.4692,249.513,719.018
129.9,31.4661,249.54,718.994
130,31.4633,249.567,718.97
130.1,31.4606,249.594,718.945
130.2,31.4581,249.621,718.921
130.3,31.4558,249.648,718.896
130.4,31.4536,249.675,718.871
130.5,31.4516,249.702,718.847
130.6,31.4497,249.728,718.822
130.7,31.4481,249.755,718.797
130.8,31.4466,249.781,718.773
130.9,31.4452,249.807,718.748
131,31.4441,249.833,718.723
131.1,31.4431,249.859,718.698
131.2,31.4422,249.884,718.673
131.3,31.4415,249.91,718.649
131.4,31.441,249.935,718.624
131.5,31.4406,249.96,718.599
131.6,31.4404,249.985,718.574
131.7,31.4404,250.01,718.55
131.8,31.4405,250.034,718.525
131.9,31.4407,250.059,718.501
132,31.4411,250.083,718.476
132.1,31.4417,250.106,718.452
132.2,31.4424,250.13,718.428
132.3,31.4433,250.153,718.403
132.4,31.4443,250.176,718.379
132.5,31.4454,250.199,718.355
132.6,31.4467,250.222,718.331
132.7,31.4481,250.244,718.308
132.8,31.4497,250.266,718.284
132.9,31.4514,250.288,718.261
133,31.4532,250.31,718.237
133.1,31.4552,250.331,718.214
133.2,31.4573,250.352,718.191
133.3,31.4596,250.372,718.168
133.4,31.462,250.393,718.145
133.5,31.4645,250.413,718.123
133.6,31.4671,250.433,718.1
133.7,31.4699,250.452,718.078
133.8,31.4727,250.471,718.056
133.9,31.4757,250.49,718.034
134,31.4788,250.509,718.013
134.1,31.4821,250.527,717.991
134.2,31.4854,250.545,717.97
134.3,31.4889,250.562,717.949
134.4,31.4925,250.579,717.928
134.5,31.4961,250.596,717.908
134.6,31.4999,250.613,717.887
134.7,31.5038,250.629,717.867
134.8,31.5078,250.645,717.847
134.9,31.5119,250.66,717.828
135,31.5161,250.676,717.808
135.1,31.5203,250.69,717.789
135.2,31.5247,250.705,717.77
135.3,31.5292,250.719,717.752
135.4,31.5337,250.733,717.733
135.5,31.5384,250.746,717.715
135.6,31.5431,250.759,717.698
135.7,31.5479,250.772,717.68
135.8,31.5528,250.784,717.663
135.9,31.5578,250.796,717.646
136,31.5628,250.808,717.629
136.1,31.568,250.819,717.613
136.2,31.5731,250.83,717.597
136.3,31.5784,250.84,717.581
136.4,31.5837,250.851,717.566
136.5,31.5891,250.86,717.551
136.6,31.5946,250.87,717.536
136.7,31.6001,250.879,717.521
136.8,31.6056,250.888,717.507
136.9,31.6113,250.896,717.493
137,31.6169,250.904,717.479
137.1,31.6227,250.911,717.466
137.2,31.6284,250.919,717.453
137.3,31.6343,250.925,717.44
137.4,31.6401,250.932,717.428
137.5,31.646,250.938,717.416
137.6,31.652,250.944,717.404
137.7,31.658,250.949,717.393
137.8,31.664,250.954,717.382
137.9,31.67,250.959,717.371
138,31.6761,250.963,717.361
138.1,31.6822,250.967,717.351
138.2,31.6884,250.971,717.341
138.3,31.6945,250.974,717.331
138.4,31.7007,250.977,717.322
138.5,31.7069,250.98,717.313
138.6,31.7131,250.982,717.305
138.7,31.7194,250.984,717.297
138.8,31.7256,250.985,717.289
138.9,31.7319,250.986,717.282
139,31.7381,250.987,717.275
139.1,31.7444,250.988,717.268
139.2,31.7507,250.988,717.261
139.3,31.7569,250.988,717.255
139.4,31.7632,250.987,717.249
139.5,31.7695,250.987,717.244
139.6,31.7757,250.986,717.239
139.7,31.782,250.984,717.234
139.8,31.7883,250.982,717.229
139.9,31.7945,250.98,717.225
140,31.8007,250.978,717.221
140.1,31.8069,250.975,717.218
140.2,31.8131,250.972,717.215
140.3,31.8193,250.969,717.212
140.4,31.8255,250.966,717.209
140.5,31.8316,250.962,717.207
140.6,31.8377,250.958,717.205
140.7,31.8438,250.953,717.203
140.8,31.8499,250.948,717.202
140.9,31.8559,250.943,717.201
141,31.8619,250.938,717.2
141.1,31.8679,250.933,717.199
141.2,31.8738,250.927,717.199
141.3,31.8797,250.921,717.199
141.4,31.8856,250.914,717.2
141.5,31.8914,250.908,717.201
141.6,31.8972,250.901,717.202
141.7,31.9029,250.894,717.203
141.8,31.9086,250.887,717.205
141.9,31.9143,250.879,717.206
142,31.9199,250.872,717.209
142.1,31.9254,250.864,717.211
142.2,31.9309,250.855,717.214
142.3,31.9364,250.847,717.217
142.4,31.9418,250.838,717.22
142.5,31.9471,250.829,717.223
142.6,31.9524,250.82,717.227
142.7,31.9576,250.811,717.231
142.8,31.9628,250.802,717.235
142.9,31.9679,250.792,717.24
143,31.973,250.782,717.245
143.1,31.9779,250.772,717.25
143.2,31.9829,250.762,717.255
143.3,31.9877,250.752,717.26
143.4,31.9925,250.741,717.266
143.5,31.9972,250.731,717.272
143.6,32.0019,250.72,717.278
143.7,32.0065,250.709,717.284
143.8,32.011,250.698,717.291
143.9,32.0155,250.687,717.298
144,32.0198,250.675,717.305
144.1,32.0242,250.664,717.312
144.2,32.0284,250.652,717.319
144.3,32.0325,250.64,717.327
144.4,32.0366,250.629,717.335
144.5,32.0406,250.617,717.343
144.6,32.0446,250.605,717.351
144.7,32.0484,250.592,717.359
144.8,32.0522,250.58,717.368
144.9,32.0559,250.568,717.376
145,32.0595,250.555,717.385
145.1,32.0631,250.543,717.394
145.2,32.0665,250.53,717.403
145.3,32.0699,250.518,717.413
145.4,32.0732,250.505,717.422
145.5,32.0764,250.492,717.432
145.6,32.0795,250.479,717.441
145.7,32.0826,250.466,717.451
145.8,32.0856,250.453,717.461
145.9,32.0885,250.44,717.471
146,32.0913,250.427,717.482
