Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
500,0.500000,3,10.000000,100.000000,10.960000
10000,0.500000,3,10.000000,100.000000,9.148000
10,0.500000,3,10.000000,100.000000,42.000000
500,0.500000,3,10.000000,100.000000,5.720000
10000,0.500000,3,10.000000,100.000000,10.710000
10,0.500000,3,10.000000,100.000000,34.000000
500,0.500000,3,10.000000,100.000000,9.640000
10000,0.500000,3,10.000000,100.000000,8.906000
10,0.500000,3,10.000000,100.000000,30.000000
500,0.500000,3,10.000000,100.000000,9.600000
10000,0.500000,3,10.000000,100.000000,9.786000
10,0.500000,3,10.000000,100.000000,38.000000
500,0.500000,3,10.000000,100.000000,9.320000
