t,I,S,R
77.3,0.0164508,109.232,11.7517
77.4,0.0163473,109.231,11.7525
77.5,0.0162443,109.23,11.7533
77.6,0.016142,109.23,11.7541
77.7,0.0160403,109.229,11.755
77.8,0.0159393,109.228,11.7558
77.9,0.0158389,109.228,11.7565
78,0.0157392,109.227,11.7573
78.1,0.01564,109.226,11.7581
78.2,0.0155415,109.226,11.7589
78.3,0.0154436,109.225,11.7597
78.4,0.0153463,109.224,11.7605
78.5,0.0152496,109.224,11.7612
78.6,0.0151535,109.223,11.762
78.7,0.015058,109.222,11.7627
78.8,0.0149632,109.222,11.7635
78.9,0.0148689,109.221,11.7642
79,0.0147752,109.22,11.765
79.1,0.0146821,109.22,11.7657
79.2,0.0145895,109.219,11.7664
79.3,0.0144976,109.218,11.7672
79.4,0.0144062,109.218,11.7679
79.5,0.0143154,109.217,11.7686
79.6,0.0142252,109.216,11.7693
79.7,0.0141355,109.216,11.77
79.8,0.0140464,109.215,11.7707
79.9,0.0139579,109.215,11.7715
80,0.0138699,109.214,11.7721
80.1,0.0137824,109.213,11.7728
80.2,0.0136955,109.213,11.7735
80.3,0.0136092,109.212,11.7742
80.4,0.0135234,109.212,11.7749
80.5,0.0134381,109.211,11.7756
80.6,0.0133534,109.21,11.7762
80.7,0.0132692,109.21,11.7769
80.8,0.0131855,109.209,11.7776
80.9,0.0131024,109.209,11.7782
81,0.0130197,109.208,11.7789
81.1,0.0129376,109.208,11.7795
81.2,0.012856,109.207,11.7802
81.3,0.0127749,109.206,11.7808
81.4,0.0126944,109.206,11.7815
81.5,0.0126143,109.205,11.7821
81.6,0.0125347,109.205,11.7827
81.7,0.0124557,109.204,11.7833
81.8,0.0123771,109.204,11.784
81.9,0.012299,109.203,11.7846
82,0.0122214,109.203,11.7852
82.1,0.0121443,109.202,11.7858
82.2,0.0120677,109.202,11.7864
82.3,0.0119916,109.201,11.787
82.4,0.0119159,109.2,11.7876
82.5,0.0118407,109.2,11.7882
82.6,0.011766,109.199,11.7888
82.7,0.0116918,109.199,11.7894
82.8,0.011618,109.198,11.79
82.9,0.0115447,109.198,11.7905
83,0.0114718,109.197,11.7911
83.1,0.0113994,109.197,11.7917
83.2,0.0113275,109.196,11.7923
83.3,0.011256,109.196,11.7928
83.4,0.0111849,109.195,11.7934
83.5,0.0111143,109.195,11.794
83.6,0.0110442,109.194,11.7945
83.7,0.0109745,109.194,11.7951
83.8,0.0109052,109.193,11.7956
83.9,0.0108364,109.193,11.7962
84,0.010768,109.193,11.7967
84.1,0.0107,109.192,11.7972
84.2,0.0106324,109.192,11.7978
84.3,0.0105653,109.191,11.7983
84.4,0.0104986,109.191,11.7988
84.5,0.0104323,109.19,11.7993
84.6,0.0103665,109.19,11.7999
84.7,0.010301,109.189,11.8004
84.8,0.010236,109.189,11.8009
84.9,0.0101713,109.188,11.8014
85,0.0101071,109.188,11.8019
85.1,0.0100433,109.188,11.8024
85.2,0.00997985,109.187,11.8029
85.3,0.00991683,109.187,11.8034
85.4,0.0098542,109.186,11.8039
85.5,0.00979197,109.186,11.8044
85.6,0.00973013,109.185,11.8049
85.7,0.00966868,109.185,11.8054
85.8,0.00960761,109.185,11.8059
85.9,0.00954693,109.184,11.8063
86,0.00948663,109.184,11.8068
86.1,0.00942671,109.183,11.8073
86.2,0.00936716,109.183,11.8078
86.3,0.00930799,109.182,11.8082
86.4,0.0092492,109.182,11.8087
86.5,0.00919077,109.182,11.8092
86.6,0.00913271,109.181,11.8096
86.7,0.00907502,109.181,11.8101
86.8,0.00901768,109.18,11.8105
86.9,0.00896071,109.18,11.811
87,0.0089041,109.18,11.8114
87.1,0.00884785,109.179,11.8119
87.2,0.00879194,109.179,11.8123
87.3,0.00873639,109.179,11.8128
87.4,0.00868119,109.178,11.8132
87.5,0.00862634,109.178,11.8136
87.6,0.00857183,109.177,11.8141
87.7,0.00851767,109.177,11.8145
87.8,0.00846385,109.177,11.8149
87.9,0.00841036,109.176,11.8153
88,0.00835721,109.176,11.8157
88.1,0.0083044,109.176,11.8162
88.2,0.00825192,109.175,11.8166
88.3,0.00819977,109.175,11.817
88.4,0.00814795,109.174,11.8174
88.5,0.00809645,109.174,11.8178
88.6,0.00804528,109.174,11.8182
88.7,0.00799443,109.173,11.8186
88.8,0.0079439,109.173,11.819
88.9,0.00789369,109.173,11.8194
89,0.0078438,109.172,11.8198
89.1,0.00779422,109.172,11.8202
89.2,0.00774495,109.172,11.8206
89.3,0.007696,109.171,11.821
89.4,0.00764735,109.171,11.8214
89.5,0.00759901,109.171,11.8217
89.6,0.00755097,109.17,11.8221
89.7,0.00750323,109.17,11.8225
89.8,0.0074558,109.17,11.8229
89.9,0.00740866,109.169,11.8232
90,0.00736183,109.169,11.8236
90.1,0.00731528,109.169,11.824
90.2,0.00726903,109.168,11.8243
90.3,0.00722308,109.168,11.8247
90.4,0.00717741,109.168,11.8251
90.5,0.00713203,109.167,11.8254
90.6,0.00708693,109.167,11.8258
90.7,0.00704212,109.167,11.8261
90.8,0.00699759,109.167,11.8265
90.9,0.00695335,109.166,11.8268
91,0.00690938,109.166,11.8272
91.1,0.00686569,109.166,11.8275
91.2,0.00682227,109.165,11.8279
91.3,0.00677913,109.165,11.8282
91.4,0.00673626,109.165,11.8285
91.5,0.00669366,109.164,11.8289
91.6,0.00665133,109.164,11.8292
91.7,0.00660927,109.164,11.8295
91.8,0.00656747,109.164,11.8299
91.9,0.00652593,109.163,11.8302
92,0.00648466,109.163,11.8305
92.1,0.00644365,109.163,11.8309
92.2,0.00640289,109.162,11.8312
92.3,0.0063624,109.162,11.8315
92.4,0.00632215,109.162,11.8318
92.5,0.00628217,109.162,11.8321
92.6,0.00624243,109.161,11.8324
92.7,0.00620294,109.161,11.8328
92.8,0.00616371,109.161,11.8331
92.9,0.00612472,109.161,11.8334
93,0.00608598,109.16,11.8337
93.1,0.00604748,109.16,11.834
93.2,0.00600922,109.16,11.8343
93.3,0.00597121,109.159,11.8346
93.4,0.00593344,109.159,11.8349
93.5,0.0058959,109.159,11.8352
93.6,0.0058586,109.159,11.8355
93.7,0.00582154,109.158,11.8358
93.8,0.00578471,109.158,11.8361
93.9,0.00574811,109.158,11.8363
94,0.00571175,109.158,11.8366
94.1,0.00567561,109.157,11.8369
94.2,0.0056397,109.157,11.8372
94.3,0.00560402,109.157,11.8375
94.4,0.00556856,109.157,11.8378
94.5,0.00553333,109.156,11.838
94.6,0.00549832,109.156,11.8383
94.7,0.00546353,109.156,11.8386
94.8,0.00542896,109.156,11.8389
94.9,0.00539461,109.155,11.8391
95,0.00536047,109.155,11.8394
95.1,0.00532655,109.155,11.8397
95.2,0.00529285,109.155,11.8399
95.3,0.00525936,109.155,11.8402
95.4,0.00522608,109.154,11.8405
95.5,0.005193,109.154,11.8407
95.6,0.00516014,109.154,11.841
95.7,0.00512749,109.154,11.8412
95.8,0.00509504,109.153,11.8415
95.9,0.0050628,109.153,11.8418
96,0.00503076,109.153,11.842
96.1,0.00499892,109.153,11.8423
96.2,0.00496728,109.153,11.8425
96.3,0.00493584,109.152,11.8428
96.4,0.00490461,109.152,11.843
96.5,0.00487357,109.152,11.8432
96.6,0.00484272,109.152,11.8435
96.7,0.00481207,109.151,11.8437
96.8,0.00478161,109.151,11.844
96.9,0.00475135,109.151,11.8442
97,0.00472128,109.151,11.8444
97.1,0.00469139,109.151,11.8447
97.2,0.0046617,109.15,11.8449
97.3,0.00463219,109.15,11.8451
97.4,0.00460287,109.15,11.8454
97.5,0.00457374,109.15,11.8456
97.6,0.00454479,109.15,11.8458
97.7,0.00451602,109.149,11.8461
97.8,0.00448743,109.149,11.8463
97.9,0.00445903,109.149,11.8465
98,0.0044308,109.149,11.8467
98.1,0.00440275,109.149,11.847
98.2,0.00437488,109.148,11.8472
98.3,0.00434719,109.148,11.8474
98.4,0.00431967,109.148,11.8476
98.5,0.00429232,109.148,11.8478
98.6,0.00426515,109.148,11.848
98.7,0.00423815,109.148,11.8483
98.8,0.00421132,109.147,11.8485
98.9,0.00418465,109.147,11.8487
99,0.00415816,109.147,11.8489
99.1,0.00413184,109.147,11.8491
99.2,0.00410568,109.147,11.8493
99.3,0.00407968,109.146,11.8495
99.4,0.00405386,109.146,11.8497
99.5,0.00402819,109.146,11.8499
99.6,0.00400269,109.146,11.8501
99.7,0.00397734,109.146,11.8503
99.8,0.00395216,109.146,11.8505
99.9,0.00392714,109.145,11.8507
100,0.00390227,109.145,11.8509
100.1,0.00387756,109.145,11.8511
100.2,0.00385301,109.145,11.8513
100.3,0.00382862,109.145,11.8515
100.4,0.00380437,109.145,11.8517
100.5,0.00378028,109.144,11.8519
100.6,0.00375635,109.144,11.8521
100.7,0.00373256,109.144,11.8522
100.8,0.00370893,109.144,11.8524
100.9,0.00368544,109.144,11.8526
101,0.0036621,109.144,11.8528
101.1,0.00363891,109.143,11.853
101.2,0.00361587,109.143,11.8532
101.3,0.00359297,109.143,11.8533
101.4,0.00357022,109.143,11.8535
101.5,0.00354761,109.143,11.8537
101.6,0.00352515,109.143,11.8539
101.7,0.00350282,109.142,11.8541
101.8,0.00348064,109.142,11.8542
101.9,0.0034586,109.142,11.8544
102,0.00343669,109.142,11.8546
102.1,0.00341493,109.142,11.8547
102.2,0.0033933,109.142,11.8549
102.3,0.00337181,109.142,11.8551
102.4,0.00335046,109.141,11.8553
102.5,0.00332924,109.141,11.8554
102.6,0.00330816,109.141,11.8556
102.7,0.0032872,109.141,11.8558
102.8,0.00326638,109.141,11.8559
102.9,0.0032457,109.141,11.8561
103,0.00322514,109.141,11.8562
103.1,0.00320471,109.14,11.8564
103.2,0.00318442,109.14,11.8566
103.3,0.00316425,109.14,11.8567
103.4,0.00314421,109.14,11.8569
103.5,0.00312429,109.14,11.857
103.6,0.0031045,109.14,11.8572
103.7,0.00308484,109.14,11.8573
103.8,0.0030653,109.139,11.8575
103.9,0.00304588,109.139,11.8577
104,0.00302659,109.139,11.8578
104.1,0.00300742,109.139,11.858
104.2,0.00298837,109.139,11.8581
104.3,0.00296944,109.139,11.8583
104.4,0.00295063,109.139,11.8584
104.5,0.00293194,109.139,11.8586
104.6,0.00291337,109.138,11.8587
104.7,0.00289492,109.138,11.8588
104.8,0.00287658,109.138,11.859
104.9,0.00285836,109.138,11.8591
105,0.00284025,109.138,11.8593
105.1,0.00282226,109.138,11.8594
105.2,0.00280438,109.138,11.8596
105.3,0.00278662,109.138,11.8597
105.4,0.00276896,109.137,11.8598
105.5,0.00275142,109.137,11.86
105.6,0.00273399,109.137,11.8601
105.7,0.00271667,109.137,11.8602
105.8,0.00269946,109.137,11.8604
105.9,0.00268236,109.137,11.8605
106,0.00266537,109.137,11.8607
106.1,0.00264849,109.137,11.8608
106.2,0.00263171,109.136,11.8609
106.3,0.00261503,109.136,11.861
106.4,0.00259847,109.136,11.8612
106.5,0.00258201,109.136,11.8613
106.6,0.00256565,109.136,11.8614
106.7,0.00254939,109.136,11.8616
106.8,0.00253324,109.136,11.8617
106.9,0.00251719,109.136,11.8618
107,0.00250125,109.136,11.8619
107.1,0.0024854,109.135,11.8621
107.2,0.00246965,109.135,11.8622
107.3,0.00245401,109.135,11.8623
107.4,0.00243846,109.135,11.8624
107.5,0.00242301,109.135,11.8626
107.6,0.00240766,109.135,11.8627
107.7,0.0023924,109.135,11.8628
107.8,0.00237724,109.135,11.8629
107.9,0.00236218,109.135,11.863
108,0.00234722,109.134,11.8632
108.1,0.00233234,109.134,11.8633
108.2,0.00231757,109.134,11.8634
108.3,0.00230288,109.134,11.8635
108.4,0.00228829,109.134,11.8636
108.5,0.00227379,109.134,11.8637
108.6,0.00225939,109.134,11.8639
108.7,0.00224507,109.134,11.864
108.8,0.00223084,109.134,11.8641
108.9,0.00221671,109.134,11.8642
109,0.00220266,109.133,11.8643
109.1,0.00218871,109.133,11.8644
109.2,0.00217484,109.133,11.8645
109.3,0.00216106,109.133,11.8646
109.4,0.00214736,109.133,11.8647
109.5,0.00213376,109.133,11.8648
109.6,0.00212024,109.133,11.8649
109.7,0.0021068,109.133,11.8651
109.8,0.00209345,109.133,11.8652
109.9,0.00208019,109.133,11.8653
110,0.002067,109.133,11.8654
110.1,0.00205391,109.132,11.8655
110.2,0.00204089,109.132,11.8656
110.3,0.00202796,109.132,11.8657
110.4,0.00201511,109.132,11.8658
110.5,0.00200234,109.132,11.8659
110.6,0.00198965,109.132,11.866
110.7,0.00197704,109.132,11.8661
110.8,0.00196451,109.132,11.8662
110.9,0.00195206,109.132,11.8663
111,0.00193969,109.132,11.8664
111.1,0.0019274,109.132,11.8665
111.2,0.00191519,109.132,11.8666
111.3,0.00190305,109.131,11.8667
111.4,0.00189099,109.131,11.8668
111.5,0.00187901,109.131,11.8668
111.6,0.0018671,109.131,11.8669
111.7,0.00185527,109.131,11.867
111.8,0.00184351,109.131,11.8671
111.9,0.00183183,109.131,11.8672
112,0.00182022,109.131,11.8673
112.1,0.00180868,109.131,11.8674
112.2,0.00179722,109.131,11.8675
112.3,0.00178583,109.131,11.8676
112.4,0.00177451,109.131,11.8677
112.5,0.00176327,109.13,11.8678
112.6,0.00175209,109.13,11.8678
112.7,0.00174099,109.13,11.8679
112.8,0.00172995,109.13,11.868
112.9,0.00171899,109.13,11.8681
113,0.0017081,109.13,11.8682
113.1,0.00169727,109.13,11.8683
113.2,0.00168651,109.13,11.8684
113.3,0.00167583,109.13,11.8684
113.4,0.0016652,109.13,11.8685
113.5,0.00165465,109.13,11.8686
113.6,0.00164416,109.13,11.8687
113.7,0.00163374,109.13,11.8688
113.8,0.00162339,109.13,11.8689
113.9,0.0016131,109.129,11.8689
114,0.00160288,109.129,11.869
114.1,0.00159272,109.129,11.8691
114.2,0.00158262,109.129,11.8692
114.3,0.00157259,109.129,11.8693
114.4,0.00156262,109.129,11.8693
114.5,0.00155272,109.129,11.8694
114.6,0.00154288,109.129,11.8695
114.7,0.0015331,109.129,11.8696
114.8,0.00152338,109.129,11.8696
114.9,0.00151373,109.129,11.8697
115,0.00150413,109.129,11.8698
115.1,0.0014946,109.129,11.8699
115.2,0.00148513,109.129,11.87
115.3,0.00147571,109.128,11.87
115.4,0.00146636,109.128,11.8701
115.5,0.00145707,109.128,11.8702
115.6,0.00144783,109.128,11.8702
115.7,0.00143865,109.128,11.8703
115.8,0.00142953,109.128,11.8704
115.9,0.00142047,109.128,11.8705
116,0.00141147,109.128,11.8705
116.1,0.00140252,109.128,11.8706
116.2,0.00139363,109.128,11.8707
116.3,0.0013848,109.128,11.8707
116.4,0.00137602,109.128,11.8708
116.5,0.0013673,109.128,11.8709
116.6,0.00135863,109.128,11.8709
116.7,0.00135002,109.128,11.871
116.8,0.00134146,109.128,11.8711
116.9,0.00133296,109.128,11.8711
117,0.00132451,109.127,11.8712
117.1,0.00131612,109.127,11.8713
117.2,0.00130777,109.127,11.8713
117.3,0.00129948,109.127,11.8714
117.4,0.00129125,109.127,11.8715
117.5,0.00128306,109.127,11.8715
117.6,0.00127493,109.127,11.8716
117.7,0.00126685,109.127,11.8717
117.8,0.00125882,109.127,11.8717
117.9,0.00125084,109.127,11.8718
118,0.00124291,109.127,11.8719
118.1,0.00123503,109.127,11.8719
118.2,0.0012272,109.127,11.872
118.3,0.00121942,109.127,11.872
118.4,0.00121169,109.127,11.8721
118.5,0.00120401,109.127,11.8722
118.6,0.00119638,109.127,11.8722
118.7,0.00118879,109.127,11.8723
118.8,0.00118126,109.126,11.8723
118.9,0.00117377,109.126,11.8724
119,0.00116633,109.126,11.8725
119.1,0.00115894,109.126,11.8725
119.2,0.00115159,109.126,11.8726
119.3,0.00114429,109.126,11.8726
119.4,0.00113703,109.126,11.8727
119.5,0.00112983,109.126,11.8727
119.6,0.00112266,109.126,11.8728
119.7,0.00111555,109.126,11.8729
119.8,0.00110848,109.126,11.8729
119.9,0.00110145,109.126,11.873
120,0.00109447,109.126,11.873
120.1,0.00108753,109.126,11.8731
120.2,0.00108063,109.126,11.8731
120.3,0.00107378,109.126,11.8732
120.4,0.00106698,109.126,11.8732
120.5,0.00106021,109.126,11.8733
120.6,0.00105349,109.126,11.8733
120.7,0.00104681,109.126,11.8734
120.8,0.00104018,109.126,11.8735
120.9,0.00103358,109.125,11.8735
121,0.00102703,109.125,11.8736
121.1,0.00102052,109.125,11.8736
121.2,0.00101405,109.125,11.8737
121.3,0.00100762,109.125,11.8737
121.4,0.00100123,109.125,11.8738
121.5,0.000994885,109.125,11.8738
121.6,0.000988578,109.125,11.8739
121.7,0.00098231,109.125,11.8739
121.8,0.000976083,109.125,11.874
121.9,0.000969895,109.125,11.874
122,0.000963746,109.125,11.8741
122.1,0.000957636,109.125,11.8741
122.2,0.000951565,109.125,11.8742
122.3,0.000945532,109.125,11.8742
122.4,0.000939538,109.125,11.8742
122.5,0.000933581,109.125,11.8743
122.6,0.000927662,109.125,11.8743
122.7,0.000921781,109.125,11.8744
122.8,0.000915937,109.125,11.8744
122.9,0.00091013,109.125,11.8745
123,0.00090436,109.125,11.8745
123.1,0.000898627,109.125,11.8746
123.2,0.000892929,109.124,11.8746
123.3,0.000887268,109.124,11.8747
123.4,0.000881643,109.124,11.8747
123.5,0.000876054,109.124,11.8747
123.6,0.000870499,109.124,11.8748
123.7,0.00086498,109.124,11.8748
123.8,0.000859496,109.124,11.8749
123.9,0.000854047,109.124,11.8749
124,0.000848633,109.124,11.875
124.1,0.000843252,109.124,11.875
124.2,0.000837906,109.124,11.875
124.3,0.000832594,109.124,11.8751
124.4,0.000827315,109.124,11.8751
124.5,0.00082207,109.124,11.8752
124.6,0.000816858,109.124,11.8752
124.7,0.000811679,109.124,11.8753
124.8,0.000806532,109.124,11.8753
124.9,0.000801419,109.124,11.8753
125,0.000796338,109.124,11.8754
125.1,0.000791289,109.124,11.8754
125.2,0.000786272,109.124,11.8755
125.3,0.000781287,109.124,11.8755
125.4,0.000776333,109.124,11.8755
125.5,0.000771411,109.124,11.8756
125.6,0.00076652,109.124,11.8756
125.7,0.00076166,109.124,11.8756
125.8,0.000756831,109.124,11.8757
125.9,0.000752033,109.124,11.8757
126,0.000747264,109.123,11.8758
126.1,0.000742526,109.123,11.8758
126.2,0.000737819,109.123,11.8758
126.3,0.000733141,109.123,11.8759
126.4,0.000728492,109.123,11.8759
126.5,0.000723873,109.123,11.8759
126.6,0.000719284,109.123,11.876
126.7,0.000714723,109.123,11.876
126.8,0.000710191,109.123,11.8761
126.9,0.000705689,109.123,11.8761
127,0.000701214,109.123,11.8761
127.1,0.000696768,109.123,11.8762
127.2,0.00069235,109.123,11.8762
127.3,0.000687961,109.123,11.8762
127.4,0.000683599,109.123,11.8763
127.5,0.000679264,109.123,11.8763
127.6,0.000674957,109.123,11.8763
127.7,0.000670678,109.123,11.8764
127.8,0.000666425,109.123,11.8764
127.9,0.0006622,109.123,11.8764
128,0.000658001,109.123,11.8765
128.1,0.000653829,109.123,11.8765
128.2,0.000649683,109.123,11.8765
128.3,0.000645564,109.123,11.8766
128.4,0.000641471,109.123,11.8766
128.5,0.000637403,109.123,11.8766
128.6,0.000633362,109.123,11.8767
128.7,0.000629346,109.123,11.8767
128.8,0.000625355,109.123,11.8767
128.9,0.00062139,109.123,11.8768
129,0.00061745,109.123,11.8768
129.1,0.000613535,109.123,11.8768
129.2,0.000609645,109.123,11.8768
129.3,0.000605779,109.123,11.8769
129.4,0.000601938,109.122,11.8769
129.5,0.000598122,109.122,11.8769
129.6,0.000594329,109.122,11.877
129.7,0.000590561,109.122,11.877
129.8,0.000586816,109.122,11.877
129.9,0.000583095,109.122,11.8771
130,0.000579398,109.122,11.8771
130.1,0.000575724,109.122,11.8771
130.2,0.000572073,109.122,11.8771
130.3,0.000568446,109.122,11.8772
130.4,0.000564842,109.122,11.8772
130.5,0.00056126,109.122,11.8772
130.6,0.000557701,109.122,11.8773
130.7,0.000554165,109.122,11.8773
130.8,0.000550651,109.122,11.8773
130.9,0.000547159,109.122,11.8773
131,0.00054369,109.122,11.8774
131.1,0.000540243,109.122,11.8774
131.2,0.000536817,109.122,11.8774
131.3,0.000533413,109.122,11.8774
131.4,0.000530031,109.122,11.8775
131.5,0.00052667,109.122,11.8775
131.6,0.00052333,109.122,11.8775
131.7,0.000520012,109.122,11.8775
131.8,0.000516714,109.122,11.8776
131.9,0.000513438,109.122,11.8776
132,0.000510182,109.122,11.8776
132.1,0.000506947,109.122,11.8777
132.2,0.000503733,109.122,11.8777
132.3,0.000500539,109.122,11.8777
132.4,0.000497365,109.122,11.8777
132.5,0.000494211,109.122,11.8778
132.6,0.000491077,109.122,11.8778
132.7,0.000487963,109.122,11.8778
132.8,0.000484869,109.122,11.8778
132.9,0.000481794,109.122,11.8779
133,0.000478739,109.122,11.8779
133.1,0.000475704,109.122,11.8779
133.2,0.000472687,109.122,11.8779
133.3,0.00046969,109.122,11.8779
133.4,0.000466711,109.122,11.878
133.5,0.000463752,109.122,11.878
133.6,0.000460811,109.122,11.878
133.7,0.000457889,109.122,11.878
133.8,0.000454986,109.121,11.8781
133.9,0.000452101,109.121,11.8781
134,0.000449234,109.121,11.8781
134.1,0.000446385,109.121,11.8781
134.2,0.000443555,109.121,11.8782
134.3,0.000440742,109.121,11.8782
134.4,0.000437947,109.121,11.8782
134.5,0.00043517,109.121,11.8782
134.6,0.00043241,109.121,11.8782
134.7,0.000429668,109.121,11.8783
134.8,0.000426944,109.121,11.8783
134.9,0.000424237,109.121,11.8783
135,0.000421546,109.121,11.8783
135.1,0.000418873,109.121,11.8783
135.2,0.000416217,109.121,11.8784
135.3,0.000413578,109.121,11.8784
135.4,0.000410955,109.121,11.8784
135.5,0.000408349,109.121,11.8784
135.6,0.00040576,109.121,11.8784
135.7,0.000403187,109.121,11.8785
135.8,0.00040063,109.121,11.8785
135.9,0.00039809,109.121,11.8785
136,0.000395565,109.121,11.8785
136.1,0.000393057,109.121,11.8785
136.2,0.000390564,109.121,11.8786
136.3,0.000388088,109.121,11.8786
136.4,0.000385627,109.121,11.8786
136.5,0.000383181,109.121,11.8786
136.6,0.000380751,109.121,11.8786
136.7,0.000378337,109.121,11.8787
136.8,0.000375938,109.121,11.8787
136.9,0.000373554,109.121,11.8787
137,0.000371185,109.121,11.8787
137.1,0.000368831,109.121,11.8787
137.2,0.000366492,109.121,11.8788
137.3,0.000364168,109.121,11.8788
137.4,0.000361859,109.121,11.8788
137.5,0.000359564,109.121,11.8788
137.6,0.000357284,109.121,11.8788
137.7,0.000355018,109.121,11.8788
137.8,0.000352767,109.121,11.8789
137.9,0.00035053,109.121,11.8789
138,0.000348307,109.121,11.8789
138.1,0.000346098,109.121,11.8789
138.2,0.000343904,109.121,11.8789
138.3,0.000341723,109.121,11.879
138.4,0.000339556,109.121,11.879
138.5,0.000337402,109.121,11.879
138.6,0.000335263,109.121,11.879
138.7,0.000333137,109.121,11.879
138.8,0.000331024,109.121,11.879
138.9,0.000328925,109.121,11.8791
139,0.000326839,109.121,11.8791
139.1,0.000324767,109.121,11.8791
139.2,0.000322707,109.121,11.8791
139.3,0.000320661,109.121,11.8791
139.4,0.000318627,109.121,11.8791
139.5,0.000316607,109.121,11.8792
139.6,0.000314599,109.121,11.8792
139.7,0.000312604,109.121,11.8792
139.8,0.000310621,109.12,11.8792
139.9,0.000308652,109.12,11.8792
140,0.000306694,109.12,11.8792
140.1,0.000304749,109.12,11.8792
140.2,0.000302817,109.12,11.8793
140.3,0.000300896,109.12,11.8793
140.4,0.000298988,109.12,11.8793
140.5,0.000297092,109.12,11.8793
140.6,0.000295208,109.12,11.8793
140.7,0.000293336,109.12,11.8793
140.8,0.000291476,109.12,11.8793
140.9,0.000289628,109.12,11.8794
141,0.000287791,109.12,11.8794
141.1,0.000285966,109.12,11.8794
141.2,0.000284152,109.12,11.8794
141.3,0.00028235,109.12,11.8794
141.4,0.00028056,109.12,11.8794
141.5,0.000278781,109.12,11.8794
141.6,0.000277013,109.12,11.8795
141.7,0.000275256,109.12,11.8795
141.8,0.00027351,109.12,11.8795
141.9,0.000271776,109.12,11.8795
142,0.000270052,109.12,11.8795
142.1,0.00026834,109.12,11.8795
142.2,0.000266638,109.12,11.8795
142.3,0.000264947,109.12,11.8796
142.4,0.000263267,109.12,11.8796
142.5,0.000261597,109.12,11.8796
142.6,0.000259939,109.12,11.8796
142.7,0.00025829,109.12,11.8796
142.8,0.000256652,109.12,11.8796
142.9,0.000255024,109.12,11.8796
143,0.000253407,109.12,11.8796
143.1,0.0002518,109.12,11.8797
143.2,0.000250203,109.12,11.8797
143.3,0.000248617,109.12,11.8797
143.4,0.00024704,109.12,11.8797
143.5,0.000245473,109.12,11.8797
143.6,0.000243917,109.12,11.8797
143.7,0.00024237,109.12,11.8797
143.8,0.000240833,109.12,11.8797
143.9,0.000239305,109.12,11.8798
144,0.000237788,109.12,11.8798
144.1,0.00023628,109.12,11.8798
144.2,0.000234781,109.12,11.8798
144.3,0.000233293,109.12,11.8798
144.4,0.000231813,109.12,11.8798
144.5,0.000230343,109.12,11.8798
144.6,0.000228882,109.12,11.8798
144.7,0.000227431,109.12,11.8799
144.8,0.000225988,109.12,11.8799
144.9,0.000224555,109.12,11.8799
145,0.000223131,109.12,11.8799
145.1,0.000221716,109.12,11.8799
145.2,0.00022031,109.12,11.8799
145.3,0.000218913,109.12,11.8799
145.4,0.000217525,109.12,11.8799
145.5,0.000216145,109.12,11.8799
145.6,0.000214774,109.12,11.88
145.7,0.000213412,109.12,11.88
145.8,0.000212059,109.12,11.88
145.9,0.000210714,109.12,11.88
146,0.000209378,109.12,11.88
